Time [s],Channel 0,Channel 1
28.202025480,0,0
28.202066566,0,1
28.202089782,1,1
28.202109124,1,0
28.202150202,1,1
28.202192770,1,0
28.202233848,1,1
28.202276410,1,0
28.202317492,1,1
28.202360052,1,0
28.202403594,1,1
28.202446154,1,0
28.202484282,1,1
28.202526842,1,0
28.202571366,1,1
28.206197996,0,1
28.206209786,0,0
28.206252344,0,1
28.206275562,1,1
28.206294904,1,0
28.206335982,1,1
28.206378550,1,0
28.206419630,1,1
28.206441058,0,1
28.206461216,0,0
28.206502302,0,1
28.206543884,0,0
28.206584966,0,1
28.206626548,0,0
28.206667634,0,1
28.206709212,0,0
28.206750294,0,1
28.206773512,1,1
28.206792856,1,0
28.206833934,1,1
28.206855360,0,1
28.206875516,0,0
28.206919056,0,1
28.206960636,0,0
28.206998766,0,1
28.207021984,1,1
28.207041328,1,0
28.207085852,1,1
28.214589858,1,0
28.217411704,1,1
28.219016594,0,1
28.219028384,0,0
28.219070942,0,1
28.219112522,0,0
28.219153602,0,1
28.219195178,0,0
28.219236264,0,1
28.219277844,0,0
28.219318930,0,1
28.219360512,0,0
28.219401600,0,1
28.219424818,1,1
28.219444162,1,0
28.219485244,1,1
28.219527812,1,0
28.219568890,1,1
28.219611454,1,0
28.219652536,1,1
28.219695100,1,0
28.219738642,1,1
28.219781210,1,0
28.219819338,1,1
28.219861900,1,0
28.219906426,1,1
28.223532234,0,1
28.223544026,0,0
28.223586586,0,1
28.223628162,0,0
28.223669250,0,1
28.223710832,0,0
28.223751918,0,1
28.223775138,1,1
28.223794482,1,0
28.223835566,1,1
28.223878128,1,0
28.223919208,1,1
28.223961774,1,0
28.224002854,1,1
28.224045414,1,0
28.224086490,1,1
28.224107918,0,1
28.224128072,0,0
28.224169154,0,1
28.224210734,0,0
28.224254276,0,1
28.224277494,1,1
28.224296836,1,0
28.224334968,1,1
28.224377530,1,0
28.224422054,1,1
28.232106882,1,0
28.233412408,1,1
28.317641276,0,1
28.317653064,0,0
28.317695616,0,1
28.317737188,0,0
28.317778268,0,1
28.317819840,0,0
28.317860914,0,1
28.317884126,1,1
28.317903468,1,0
28.317944546,1,1
28.317987106,1,0
28.318028182,1,1
28.318070742,1,0
28.318111832,1,1
28.318154410,1,0
28.318195494,1,1
28.318216920,0,1
28.318237076,0,0
28.318278158,0,1
28.318319734,0,0
28.318363276,0,1
28.318386494,1,1
28.318405836,1,0
28.318443968,1,1
28.318486528,1,0
28.318531048,1,1
28.318550120,1,0
28.321411984,1,1
28.322157484,0,1
28.322169274,0,0
28.322211830,0,1
28.322235048,1,1
28.322254390,1,0
28.322295468,1,1
28.322316892,0,1
28.322337050,0,0
28.322378138,0,1
28.322401358,1,1
28.322420702,1,0
28.322461782,1,1
28.322483210,0,1
28.322503368,0,0
28.322544454,0,1
28.322567670,1,1
28.322587014,1,0
28.322628094,1,1
28.322670656,1,0
28.322711732,1,1
28.322733158,0,1
28.322753316,0,0
28.322794400,0,1
28.322835976,0,0
28.322879518,0,1
28.322902736,1,1
28.322922082,1,0
28.322960210,1,1
28.323002772,1,0
28.323047290,1,1
28.323065946,1,0
28.329411728,1,1
